Ano;UF;MUNICIPIO;NOME_INSTITUICAO;CODMUN_IBGE
201712;SP;ATIBAIA;BCO DO BRASIL S.A.;3504107
201712;SP;ATIBAIA;BCO DO BRASIL S.A.;3504107
201712;SP;ATIBAIA;BCO DO BRASIL S.A.;3504107
201712;SP;AURIFLAMA;BCO DO BRASIL S.A.;3504206
201712;SP;AURIFLAMA;BCO DO BRASIL S.A.;3504206
201712;SP;AVAI;BCO DO BRASIL S.A.;3504305
201712;SP;AVANHANDAVA;BCO DO BRASIL S.A.;3504404
201712;SP;AVARE;BCO DO BRASIL S.A.;3504503
201712;SP;BADY BASSITT;BCO DO BRASIL S.A.;3504602
201712;SP;BALSAMO;BCO DO BRASIL S.A.;3504800
201712;SP;BANANAL;BCO DO BRASIL S.A.;3504909
201712;SP;BARIRI;BCO DO BRASIL S.A.;3505203
201712;SP;BARRA BONITA;BCO DO BRASIL S.A.;3505302
201712;SP;BARRETOS;BCO DO BRASIL S.A.;3505500
201712;SP;BARRETOS;BCO DO BRASIL S.A.;3505500
201712;SP;BARRINHA;BCO DO BRASIL S.A.;3505609
201712;SP;BARUERI;BCO DO BRASIL S.A.;3505708
201712;SP;BARUERI;BCO DO BRASIL S.A.;3505708
201712;SP;BARUERI;BCO DO BRASIL S.A.;3505708
201712;SP;BARUERI;BCO DO BRASIL S.A.;3505708
201712;SP;BARUERI;BCO DO BRASIL S.A.;3505708
201712;SP;BARUERI;BCO DO BRASIL S.A.;3505708
201712;SP;BASTOS;BCO DO BRASIL S.A.;3505807
201712;SP;BATATAIS;BCO DO BRASIL S.A.;3505906
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BAURU;BCO DO BRASIL S.A.;3506003
201712;SP;BEBEDOURO;BCO DO BRASIL S.A.;3506102
201712;SP;BEBEDOURO;BCO DO BRASIL S.A.;3506102
201712;SP;BERNARDINO DE CAMPOS;BCO DO BRASIL S.A.;3506300
201712;SP;BERNARDINO DE CAMPOS;BCO DO BRASIL S.A.;3506300
201712;SP;BERTIOGA;BCO DO BRASIL S.A.;3506359
201712;SP;BILAC;BCO DO BRASIL S.A.;3506409
201712;SP;BIRIGUI;BCO DO BRASIL S.A.;3506508
201712;SP;BIRIGUI;BCO DO BRASIL S.A.;3506508
201712;SP;BIRITIBA-MIRIM;BCO DO BRASIL S.A.;3506607
201712;SP;BOCAINA;BCO DO BRASIL S.A.;3506805
201712;SP;BOITUVA;BCO DO BRASIL S.A.;3507001
201712;SP;BOM JESUS DOS PERDOES;BCO DO BRASIL S.A.;3507100
201712;SP;BORBOREMA;BCO DO BRASIL S.A.;3507407
201712;SP;BOTUCATU;BCO DO BRASIL S.A.;3507506
201712;SP;BOTUCATU;BCO DO BRASIL S.A.;3507506
201712;SP;BOTUCATU;BCO DO BRASIL S.A.;3507506
201712;SP;BOTUCATU;BCO DO BRASIL S.A.;3507506
201712;SP;BOTUCATU;BCO DO BRASIL S.A.;3507506
201712;SP;BRAGANCA PAULISTA;BCO DO BRASIL S.A.;3507605
201712;SP;BRAGANCA PAULISTA;BCO DO BRASIL S.A.;3507605
201712;SP;BRODOWSKI;BCO DO BRASIL S.A.;3507803
201712;SP;BROTAS;BCO DO BRASIL S.A.;3507902
201712;SP;BURI;BCO DO BRASIL S.A.;3508009
201712;SP;BURITAMA;BCO DO BRASIL S.A.;3508108
201712;SP;BURITAMA;BCO DO BRASIL S.A.;3508108
201712;SP;CABRALIA PAULISTA;BCO DO BRASIL S.A.;3508306
201712;SP;CABREUVA;BCO DO BRASIL S.A.;3508405
201712;SP;CACAPAVA;BCO DO BRASIL S.A.;3508504
201712;SP;CACHOEIRA PAULISTA;BCO DO BRASIL S.A.;3508603
201712;SP;CACONDE;BCO DO BRASIL S.A.;3508702
201712;SP;CAFELANDIA;BCO DO BRASIL S.A.;3508801
201712;SP;CAIEIRAS;BCO DO BRASIL S.A.;3509007
201712;SP;CAJAMAR;BCO DO BRASIL S.A.;3509205
201712;SP;CAJATI;BCO DO BRASIL S.A.;3509254
201712;SP;CAJOBI;BCO DO BRASIL S.A.;3509304
201712;SP;CAJOBI;BCO DO BRASIL S.A.;3509304
201712;SP;CAJURU;BCO DO BRASIL S.A.;3509403
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPINAS;BCO DO BRASIL S.A.;3509502
201712;SP;CAMPO LIMPO PAULISTA;BCO DO BRASIL S.A.;3509601
201712;SP;CAMPOS DO JORDAO;BCO DO BRASIL S.A.;3509700
201712;SP;CAMPOS NOVOS PAULISTA;BCO DO BRASIL S.A.;3509809
201712;SP;CANDIDO MOTA;BCO DO BRASIL S.A.;3510005
201712;SP;CANDIDO MOTA;BCO DO BRASIL S.A.;3510005
201712;SP;CANDIDO RODRIGUES;BCO DO BRASIL S.A.;3510104
201712;SP;CAPAO BONITO;BCO DO BRASIL S.A.;3510203
201712;SP;CAPELA DO ALTO;BCO DO BRASIL S.A.;3510302
201712;SP;CAPIVARI;BCO DO BRASIL S.A.;3510401
201712;SP;CAPIVARI;BCO DO BRASIL S.A.;3510401
201712;SP;CARAGUATATUBA;BCO DO BRASIL S.A.;3510500
201712;SP;CARAGUATATUBA;BCO DO BRASIL S.A.;3510500
201712;SP;CARAPICUIBA;BCO DO BRASIL S.A.;3510609
201712;SP;CARAPICUIBA;BCO DO BRASIL S.A.;3510609
201712;SP;CARDOSO;BCO DO BRASIL S.A.;3510708
201712;SP;CASA BRANCA;BCO DO BRASIL S.A.;3510807
201712;SP;CASA BRANCA;BCO DO BRASIL S.A.;3510807
201712;SP;CASTILHO;BCO DO BRASIL S.A.;3511003
201712;SP;CATANDUVA;BCO DO BRASIL S.A.;3511102
201712;SP;CATANDUVA;BCO DO BRASIL S.A.;3511102
201712;SP;CATANDUVA;BCO DO BRASIL S.A.;3511102
201712;SP;CEDRAL;BCO DO BRASIL S.A.;3511300
201712;SP;CERQUEIRA CESAR;BCO DO BRASIL S.A.;3511409
201712;SP;CERQUILHO;BCO DO BRASIL S.A.;3511508
201712;SP;CERQUILHO;BCO DO BRASIL S.A.;3511508
201712;SP;CESARIO LANGE;BCO DO BRASIL S.A.;3511607
201712;SP;CHARQUEADA;BCO DO BRASIL S.A.;3511706
201712;SP;CHAVANTES;BCO DO BRASIL S.A.;3557204
201712;SP;COLINA;BCO DO BRASIL S.A.;3512001
201712;SP;CONCHAL;BCO DO BRASIL S.A.;3512209
201712;SP;CONCHAL;BCO DO BRASIL S.A.;3512209
201712;SP;CONCHAS;BCO DO BRASIL S.A.;3512308
201712;SP;CORDEIROPOLIS;BCO DO BRASIL S.A.;3512407
201712;SP;CORDEIROPOLIS;BCO DO BRASIL S.A.;3512407
201712;SP;COROADOS;BCO DO BRASIL S.A.;3512506
201712;SP;CORUMBATAI;BCO DO BRASIL S.A.;3512704
201712;SP;COSMOPOLIS;BCO DO BRASIL S.A.;3512803
201712;SP;COTIA;BCO DO BRASIL S.A.;3513009
201712;SP;COTIA;BCO DO BRASIL S.A.;3513009
201712;SP;COTIA;BCO DO BRASIL S.A.;3513009
201712;SP;CRAVINHOS;BCO DO BRASIL S.A.;3513108
201712;SP;CRUZALIA;BCO DO BRASIL S.A.;3513306
201712;SP;CRUZEIRO;BCO DO BRASIL S.A.;3513405
201712;SP;CUBATAO;BCO DO BRASIL S.A.;3513504
201712;SP;CUBATAO;BCO DO BRASIL S.A.;3513504
201712;SP;CUNHA;BCO DO BRASIL S.A.;3513603
201712;SP;DESCALVADO;BCO DO BRASIL S.A.;3513702
201712;SP;DIADEMA;BCO DO BRASIL S.A.;3513801
201712;SP;DIADEMA;BCO DO BRASIL S.A.;3513801
201712;SP;DIADEMA;BCO DO BRASIL S.A.;3513801
201712;SP;DIADEMA;BCO DO BRASIL S.A.;3513801
201712;SP;DIVINOLANDIA;BCO DO BRASIL S.A.;3513900
201712;SP;DIVINOLANDIA;BCO DO BRASIL S.A.;3513900
201712;SP;DOIS CORREGOS;BCO DO BRASIL S.A.;3514106
201712;SP;DRACENA;BCO DO BRASIL S.A.;3514403
201712;SP;DRACENA;BCO DO BRASIL S.A.;3514403
201712;SP;DUARTINA;BCO DO BRASIL S.A.;3514502
201712;SP;DUARTINA;BCO DO BRASIL S.A.;3514502
201712;SP;DUMONT;BCO DO BRASIL S.A.;3514601
201712;SP;ECHAPORA;BCO DO BRASIL S.A.;3514700
201712;SP;ELIAS FAUSTO;BCO DO BRASIL S.A.;3514908
201712;SP;ELIAS FAUSTO;BCO DO BRASIL S.A.;3514908
201712;SP;EMBU DAS ARTES;BCO DO BRASIL S.A.;3515004
201712;SP;EMBU DAS ARTES;BCO DO BRASIL S.A.;3515004
201712;SP;EMBU-GUACU;BCO DO BRASIL S.A.;3515103
201712;SP;ENGENHEIRO COELHO;BCO DO BRASIL S.A.;3515152
201712;SP;ESPIRITO SANTO DO PINHAL;BCO DO BRASIL S.A.;3515186
201712;SP;ESTIVA GERBI;BCO DO BRASIL S.A.;3557303
201712;SP;ESTRELA D'OESTE;BCO DO BRASIL S.A.;3515202
201712;SP;ESTRELA D'OESTE;BCO DO BRASIL S.A.;3515202
201712;SP;EUCLIDES DA CUNHA PAULISTA;BCO DO BRASIL S.A.;3515350
201712;SP;FARTURA;BCO DO BRASIL S.A.;3515400
201712;SP;FERNANDO PRESTES;BCO DO BRASIL S.A.;3515608
201712;SP;FERNANDOPOLIS;BCO DO BRASIL S.A.;3515509
201712;SP;FERNANDOPOLIS;BCO DO BRASIL S.A.;3515509
201712;SP;FERRAZ DE VASCONCELOS;BCO DO BRASIL S.A.;3515707
201712;SP;FERRAZ DE VASCONCELOS;BCO DO BRASIL S.A.;3515707
201712;SP;FLORIDA PAULISTA;BCO DO BRASIL S.A.;3516002
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCA;BCO DO BRASIL S.A.;3516200
201712;SP;FRANCISCO MORATO;BCO DO BRASIL S.A.;3516309
201712;SP;FRANCO DA ROCHA;BCO DO BRASIL S.A.;3516408
201712;SP;FRANCO DA ROCHA;BCO DO BRASIL S.A.;3516408
201712;SP;GARCA;BCO DO BRASIL S.A.;3516705
201712;SP;GENERAL SALGADO;BCO DO BRASIL S.A.;3516903
201712;SP;GETULINA;BCO DO BRASIL S.A.;3517000
201712;SP;GUAIRA;BCO DO BRASIL S.A.;3517406
201712;SP;GUAPIACU;BCO DO BRASIL S.A.;3517505
201712;SP;GUAPIACU;BCO DO BRASIL S.A.;3517505
201712;SP;GUAPIARA;BCO DO BRASIL S.A.;3517604
201712;SP;GUARA;BCO DO BRASIL S.A.;3517703
201712;SP;GUARACAI;BCO DO BRASIL S.A.;3517802
201712;SP;GUARANTA;BCO DO BRASIL S.A.;3518107
201712;SP;GUARARAPES;BCO DO BRASIL S.A.;3518206
201712;SP;GUARARAPES;BCO DO BRASIL S.A.;3518206
201712;SP;GUARAREMA;BCO DO BRASIL S.A.;3518305
201712;SP;GUARATINGUETA;BCO DO BRASIL S.A.;3518404
201712;SP;GUARATINGUETA;BCO DO BRASIL S.A.;3518404
201712;SP;GUAREI;BCO DO BRASIL S.A.;3518503
201712;SP;GUARIBA;BCO DO BRASIL S.A.;3518602
201712;SP;GUARUJA;BCO DO BRASIL S.A.;3518701
201712;SP;GUARUJA;BCO DO BRASIL S.A.;3518701
201712;SP;GUARUJA;BCO DO BRASIL S.A.;3518701
201712;SP;GUARUJA;BCO DO BRASIL S.A.;3518701
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;GUARULHOS;BCO DO BRASIL S.A.;3518800
201712;SP;HERCULANDIA;BCO DO BRASIL S.A.;3519006
201712;SP;HOLAMBRA;BCO DO BRASIL S.A.;3519055
201712;SP;HORTOLANDIA;BCO DO BRASIL S.A.;3519071
201712;SP;HORTOLANDIA;BCO DO BRASIL S.A.;3519071
201712;SP;IACANGA;BCO DO BRASIL S.A.;3519105
201712;SP;IARAS;BCO DO BRASIL S.A.;3519253
201712;SP;IBATE;BCO DO BRASIL S.A.;3519303
201712;SP;IBATE;BCO DO BRASIL S.A.;3519303
201712;SP;IBIRA;BCO DO BRASIL S.A.;3519402
201712;SP;IBIRAREMA;BCO DO BRASIL S.A.;3519501
201712;SP;IBITINGA;BCO DO BRASIL S.A.;3519600
201712;SP;IBIUNA;BCO DO BRASIL S.A.;3519709
201712;SP;IBIUNA;BCO DO BRASIL S.A.;3519709
201712;SP;ICEM;BCO DO BRASIL S.A.;3519808
201712;SP;IEPE;BCO DO BRASIL S.A.;3519907
201712;SP;IGARACU DO TIETE;BCO DO BRASIL S.A.;3520004
201712;SP;IGARAPAVA;BCO DO BRASIL S.A.;3520103
201712;SP;IGARAPAVA;BCO DO BRASIL S.A.;3520103
201712;SP;IGUAPE;BCO DO BRASIL S.A.;3520301
201712;SP;IGUAPE;BCO DO BRASIL S.A.;3520301
201712;SP;ILHA SOLTEIRA;BCO DO BRASIL S.A.;3520442
201712;SP;ILHABELA;BCO DO BRASIL S.A.;3520400
201712;SP;ILHABELA;BCO DO BRASIL S.A.;3520400
201712;SP;INDAIATUBA;BCO DO BRASIL S.A.;3520509
201712;SP;INDAIATUBA;BCO DO BRASIL S.A.;3520509
201712;SP;INDAIATUBA;BCO DO BRASIL S.A.;3520509
201712;SP;INDIAPORA;BCO DO BRASIL S.A.;3520707
201712;SP;IPAUSSU;BCO DO BRASIL S.A.;3520905
201712;SP;IPERO;BCO DO BRASIL S.A.;3521002
201712;SP;IPEUNA;BCO DO BRASIL S.A.;3521101
201712;SP;IPUA;BCO DO BRASIL S.A.;3521309
201712;SP;IRACEMAPOLIS;BCO DO BRASIL S.A.;3521408
201712;SP;IRACEMAPOLIS;BCO DO BRASIL S.A.;3521408
201712;SP;IRAPUA;BCO DO BRASIL S.A.;3521507
201712;SP;ITABERA;BCO DO BRASIL S.A.;3521705
201712;SP;ITAI;BCO DO BRASIL S.A.;3521804
201712;SP;ITAJOBI;BCO DO BRASIL S.A.;3521903
201712;SP;ITAJU;BCO DO BRASIL S.A.;3522000
201712;SP;ITANHAEM;BCO DO BRASIL S.A.;3522109
201712;SP;ITAPECERICA DA SERRA;BCO DO BRASIL S.A.;3522208
201712;SP;ITAPECERICA DA SERRA;BCO DO BRASIL S.A.;3522208
201712;SP;ITAPETININGA;BCO DO BRASIL S.A.;3522307
201712;SP;ITAPETININGA;BCO DO BRASIL S.A.;3522307
201712;SP;ITAPEVA;BCO DO BRASIL S.A.;3522406
201712;SP;ITAPEVI;BCO DO BRASIL S.A.;3522505
201712;SP;ITAPEVI;BCO DO BRASIL S.A.;3522505
201712;SP;ITAPIRA;BCO DO BRASIL S.A.;3522604
201712;SP;ITAPOLIS;BCO DO BRASIL S.A.;3522703
201712;SP;ITAPORANGA;BCO DO BRASIL S.A.;3522802
201712;SP;ITAPUI;BCO DO BRASIL S.A.;3522901
201712;SP;ITAQUAQUECETUBA;BCO DO BRASIL S.A.;3523107
201712;SP;ITAQUAQUECETUBA;BCO DO BRASIL S.A.;3523107
201712;SP;ITARARE;BCO DO BRASIL S.A.;3523206
201712;SP;ITATIBA;BCO DO BRASIL S.A.;3523404
201712;SP;ITATIBA;BCO DO BRASIL S.A.;3523404
201712;SP;ITATINGA;BCO DO BRASIL S.A.;3523503
201712;SP;ITIRAPINA;BCO DO BRASIL S.A.;3523602
201712;SP;ITIRAPUA;BCO DO BRASIL S.A.;3523701
201712;SP;ITU;BCO DO BRASIL S.A.;3523909
201712;SP;ITU;BCO DO BRASIL S.A.;3523909
201712;SP;ITUPEVA;BCO DO BRASIL S.A.;3524006
201712;SP;ITUVERAVA;BCO DO BRASIL S.A.;3524105
201712;SP;JABOTICABAL;BCO DO BRASIL S.A.;3524303
201712;SP;JABOTICABAL;BCO DO BRASIL S.A.;3524303
201712;SP;JACAREI;BCO DO BRASIL S.A.;3524402
201712;SP;JACAREI;BCO DO BRASIL S.A.;3524402
201712;SP;JACI;BCO DO BRASIL S.A.;3524501
201712;SP;JACUPIRANGA;BCO DO BRASIL S.A.;3524600
201712;SP;JAGUARIUNA;BCO DO BRASIL S.A.;3524709
201712;SP;JALES;BCO DO BRASIL S.A.;3524808
201712;SP;JALES;BCO DO BRASIL S.A.;3524808
201712;SP;JAMBEIRO;BCO DO BRASIL S.A.;3524907
201712;SP;JANDIRA;BCO DO BRASIL S.A.;3525003
201712;SP;JARDINOPOLIS;BCO DO BRASIL S.A.;3525102
201712;SP;JARINU;BCO DO BRASIL S.A.;3525201
201712;SP;JARINU;BCO DO BRASIL S.A.;3525201
201712;SP;JAU;BCO DO BRASIL S.A.;3525300
201712;SP;JAU;BCO DO BRASIL S.A.;3525300
201712;SP;JAU;BCO DO BRASIL S.A.;3525300
201712;SP;JOANOPOLIS;BCO DO BRASIL S.A.;3525508
201712;SP;JOAO RAMALHO;BCO DO BRASIL S.A.;3525607
201712;SP;JOSE BONIFACIO;BCO DO BRASIL S.A.;3525706
201712;SP;JOSE BONIFACIO;BCO DO BRASIL S.A.;3525706
201712;SP;JULIO MESQUITA;BCO DO BRASIL S.A.;3525805
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNDIAI;BCO DO BRASIL S.A.;3525904
201712;SP;JUNQUEIROPOLIS;BCO DO BRASIL S.A.;3526001
201712;SP;JUQUIA;BCO DO BRASIL S.A.;3526100
201712;SP;JUQUITIBA;BCO DO BRASIL S.A.;3526209
201712;SP;LARANJAL PAULISTA;BCO DO BRASIL S.A.;3526407
201712;SP;LARANJAL PAULISTA;BCO DO BRASIL S.A.;3526407
201712;SP;LEME;BCO DO BRASIL S.A.;3526704
201712;SP;LENCOIS PAULISTA;BCO DO BRASIL S.A.;3526803
201712;SP;LENCOIS PAULISTA;BCO DO BRASIL S.A.;3526803
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LIMEIRA;BCO DO BRASIL S.A.;3526902
201712;SP;LINS;BCO DO BRASIL S.A.;3527108
201712;SP;LINS;BCO DO BRASIL S.A.;3527108
201712;SP;LINS;BCO DO BRASIL S.A.;3527108
201712;SP;LORENA;BCO DO BRASIL S.A.;3527207
201712;SP;LORENA;BCO DO BRASIL S.A.;3527207
201712;SP;LOUVEIRA;BCO DO BRASIL S.A.;3527306
201712;SP;LUCELIA;BCO DO BRASIL S.A.;3527405
201712;SP;LUCELIA;BCO DO BRASIL S.A.;3527405
201712;SP;LUIS ANTONIO;BCO DO BRASIL S.A.;3527603
201712;SP;LUPERCIO;BCO DO BRASIL S.A.;3527801
201712;SP;MACATUBA;BCO DO BRASIL S.A.;3528007
201712;SP;MACATUBA;BCO DO BRASIL S.A.;3528007
201712;SP;MACAUBAL;BCO DO BRASIL S.A.;3528106
201712;SP;MAIRINQUE;BCO DO BRASIL S.A.;3528403
201712;SP;MAIRINQUE;BCO DO BRASIL S.A.;3528403
201712;SP;MAIRIPORA;BCO DO BRASIL S.A.;3528502
201712;SP;MANDURI;BCO DO BRASIL S.A.;3528601
201712;SP;MARABA PAULISTA;BCO DO BRASIL S.A.;3528700
201712;SP;MARACAI;BCO DO BRASIL S.A.;3528809
201712;SP;MARILIA;BCO DO BRASIL S.A.;3529005
201712;SP;MARILIA;BCO DO BRASIL S.A.;3529005
201712;SP;MARILIA;BCO DO BRASIL S.A.;3529005
201712;SP;MARILIA;BCO DO BRASIL S.A.;3529005
201712;SP;MARILIA;BCO DO BRASIL S.A.;3529005
201712;SP;MARILIA;BCO DO BRASIL S.A.;3529005
201712;SP;MARTINOPOLIS;BCO DO BRASIL S.A.;3529203
201712;SP;MATAO;BCO DO BRASIL S.A.;3529302
201712;SP;MAUA;BCO DO BRASIL S.A.;3529401
201712;SP;MAUA;BCO DO BRASIL S.A.;3529401
201712;SP;MAUA;BCO DO BRASIL S.A.;3529401
201712;SP;MIGUELOPOLIS;BCO DO BRASIL S.A.;3529708
201712;SP;MIGUELOPOLIS;BCO DO BRASIL S.A.;3529708
201712;SP;MINEIROS DO TIETE;BCO DO BRASIL S.A.;3529807
201712;SP;MIRACATU;BCO DO BRASIL S.A.;3529906
201712;SP;MIRANDOPOLIS;BCO DO BRASIL S.A.;3530102
201712;SP;MIRANTE DO PARANAPANEMA;BCO DO BRASIL S.A.;3530201
201712;SP;MIRASSOL;BCO DO BRASIL S.A.;3530300
201712;SP;MIRASSOL;BCO DO BRASIL S.A.;3530300
201712;SP;MOCOCA;BCO DO BRASIL S.A.;3530508
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI DAS CRUZES;BCO DO BRASIL S.A.;3530607
201712;SP;MOGI-GUACU;BCO DO BRASIL S.A.;3530706
201712;SP;MOGI-GUACU;BCO DO BRASIL S.A.;3530706
201712;SP;MOGI-MIRIM;BCO DO BRASIL S.A.;3530805
201712;SP;MOGI-MIRIM;BCO DO BRASIL S.A.;3530805
201712;SP;MONGAGUA;BCO DO BRASIL S.A.;3531100
201712;SP;MONTE ALTO;BCO DO BRASIL S.A.;3531308
201712;SP;MONTE APRAZIVEL;BCO DO BRASIL S.A.;3531407
201712;SP;MONTE AZUL PAULISTA;BCO DO BRASIL S.A.;3531506
201712;SP;MONTE MOR;BCO DO BRASIL S.A.;3531803
201712;SP;MONTEIRO LOBATO;BCO DO BRASIL S.A.;3531704
201712;SP;MORRO AGUDO;BCO DO BRASIL S.A.;3531902
201712;SP;MORRO AGUDO;BCO DO BRASIL S.A.;3531902
201712;SP;MORUNGABA;BCO DO BRASIL S.A.;3532009
201712;SP;NEVES PAULISTA;BCO DO BRASIL S.A.;3532504
201712;SP;NHANDEARA;BCO DO BRASIL S.A.;3532603
201712;SP;NHANDEARA;BCO DO BRASIL S.A.;3532603
201712;SP;NIPOA;BCO DO BRASIL S.A.;3532702
201712;SP;NOVA ALIANCA;BCO DO BRASIL S.A.;3532801
201712;SP;NOVA EUROPA;BCO DO BRASIL S.A.;3532900
201712;SP;NOVA GRANADA;BCO DO BRASIL S.A.;3533007
201712;SP;NOVA ODESSA;BCO DO BRASIL S.A.;3533403
201712;SP;NOVO HORIZONTE;BCO DO BRASIL S.A.;3533502
